pair_id,dataset,ku_source,raw_api,canonical_api,canonical_owner,resolution_status,graph_eligible,reference,reference_origin,reference_locator,official_reference_available,ku,identified_relevance,relevant_groundtruth,resolution_candidates,resolution_reason,symbol_artifact,knowledge_entity_id,knowledge_entity_kind,corpus_eligible,previous_reference,previous_reference_origin,previous_reference_locator,reference_alignment_status,reference_review_reason
JODATIME-0076,jodatime,TU,PeriodType,org.joda.time.PeriodType,org.joda.time.PeriodType,resolved,1,"Controls a period implementation by specifying which duration fields are to be used. The following implementations are provided: Standard - years, months, weeks, days, hours, minutes, seconds, millis YearMonthDayTime - years, months, days, hours, minutes, seconds, millis YearMonthDay - years, months, days YearWeekDayTime - years, weeks, days, hours, minutes, seconds, millis YearWeekDay - years, weeks, days YearDayTime - years, days, hours, minutes, seconds, millis YearDay - years, days, hours DayTime - days, hours, minutes, seconds, millis Time - hours, minutes, seconds, millis plus one for each single type PeriodType is thread-safe and immutable, and all subclasses must be as well.",official_javadoc,joda-time:joda-time:2.4-javadoc.jar#org.joda.time.PeriodType,1,"## Periods

A period in Joda-Time represents a period of time defined in terms of fields, for example, 3 years 5 months 2 days and 7 hours. This differs from a duration in that it is inexact in terms of milliseconds. A period can only be resolved to an exact number of milliseconds by specifying the instant (including chronology and time zone) it is relative to. 

For example, consider a period of 1 month. If you add this period to the 1st February (ISO) then you will get the 1st March. If you add the same period to the 1st March you will get the 1st April. But the duration added (in milliseconds) in these two cases is very different. 

As a second example, consider adding 1 day at the daylight savings boundary. If you use a period to do the addition then either 23 or 25 hours will be added as appropriate. If you had created a duration equal to 24 hours, then you would end up with the wrong result. 

Periods are implemented as a set of `int` fields. The standard set of fields in a period are years, months, weeks, days, hours, minutes, seconds and millis. The `PeriodType` class allows this set of fields to be restricted, for example to elimate weeks. This is significant when converting a duration or interval to a period, as the calculation needs to know which period fields it should populate. 

Methods exist on periods to obtain each field value. Periods are not associated with either a chronology or a time zone. 

Periods can be added to an instant, or to either end of an interval to change those objects. In datetime maths you could say: 
    
    
          instant  +  period  =  instant
    

There are two implementations of the `ReadablePeriod` interface, `Period` and `MutablePeriod`.",1,1,org.joda.time.PeriodType,unique authoritative class,joda-time:joda-time:2.4,org.joda.time.PeriodType,resolved_api,1,,,,,
JODATIME-0077,jodatime,TU,MutableDateTime,org.joda.time.MutableDateTime,org.joda.time.MutableDateTime,resolved,1,"MutableDateTime is the standard implementation of a modifiable datetime class. It holds the datetime as milliseconds from the Java epoch of 1970-01-01T00:00:00Z. This class uses a Chronology internally. The Chronology determines how the millisecond instant value is converted into the date time fields. The default Chronology is ISOChronology which is the agreed international standard and compatible with the modern Gregorian calendar. Each individual field can be accessed in two ways: getHourOfDay() hourOfDay().get() The second technique also provides access to other useful methods on the field: get numeric value set numeric value add to numeric value add to numeric value wrapping with the field get text value get short text value set text value field maximum value field minimum value MutableDateTime is mutable and not thread-safe, unless concurrent threads are not invoking mutator methods.",official_javadoc,joda-time:joda-time:2.4-javadoc.jar#org.joda.time.MutableDateTime,1,"### Using a MutableDateTime

The methods outlined above are suitable for simple calculations involving one or two fields. In situations where multiple fields need to be modified, it is more efficient to create a mutable copy of the datetime, modify the copy and finally create a new value datetime. 
    
    
        MutableDateTime mdt = dt.toMutableDateTime(),
        // perform various calculations on mdt
        ...
        DateTime result = mdt.toDateTime(),
    

`MutableDateTime` has a number of methods, including standard setters, for directly modifying the datetime.",1,1,org.joda.time.MutableDateTime,unique authoritative class,joda-time:joda-time:2.4,org.joda.time.MutableDateTime,resolved_api,1,,,,,
JODATIME-0078,jodatime,TU,JodaTimePermission,org.joda.time.JodaTimePermission,org.joda.time.JodaTimePermission,resolved,1,"JodaTimePermission is used for securing global method calls in the Joda-Time library. Since this class extends BasicPermission, asterisks may be used to denote wildcard permissions. The following permissions are supported: DateTimeZone .setDefault Allows a default DateTimeZone to be set .setProvider Allows the DateTimeZone instance provider to be set .setNameProvider Allows the DateTimeZone name provider to be set ConverterManager .alterInstantConverters Allows an instant converter to be added or removed .alterPartialConverters Allows a partial converter to be added or removed .alterDurationConverters Allows a duration converter to be added or removed .alterPeriodConverters Allows a period converter to be added or removed .alterIntervalConverters Allows an interval converter to be added or removed CurrentTime.setProvider Allows the current time provider to be set JodaTimePermission is thread-safe and immutable.",official_javadoc,joda-time:joda-time:2.4-javadoc.jar#org.joda.time.JodaTimePermission,1,"### Security

Joda-Time includes hooks into the standard JDK security scheme for sensitive changes. These include changing the time zone handler, changing the current time and changing the converters. See `JodaTimePermission` for details.",1,1,org.joda.time.JodaTimePermission,unique authoritative class,joda-time:joda-time:2.4,org.joda.time.JodaTimePermission,resolved_api,1,,,,,
JODATIME-0079,jodatime,SO,DateMidnight,org.joda.time.DateMidnight,org.joda.time.DateMidnight,resolved,1,"DateMidnight defines a date where the time component is fixed at midnight. The class uses a time zone, thus midnight is local unless a UTC time zone is used. It is important to emphasise that this class represents the time of midnight on any given day. Note that midnight is defined as 00:00, which is at the very start of a day. This class does not represent a day, but the millisecond instant at midnight. If you need a class that represents the whole day, then an Interval or a LocalDate may be more suitable. This class uses a Chronology internally. The Chronology determines how the millisecond instant value is converted into the date time fields. The default Chronology is ISOChronology which is the agreed international standard and compatable with the modern Gregorian calendar. Each individual field can be queried in two ways: getDayOfMonth() dayOfMonth().get() The second technique also provides access to other useful methods on the field: numeric value text value short text value maximum/minimum values add/subtract set rounding DateMidnight is thread-safe and immutable, provided that the Chronology is as well. All standard Chronology classes supplied are thread-safe and immutable.",official_javadoc,joda-time:joda-time:2.4-javadoc.jar#org.joda.time.DateMidnight,1,"LocalDate interval in Joda-time 

Joda-time has an Interval class, which is a range between DateTimes. What can be used for a range of LocalDates?

I want an object that represents, for example ""from 1/1/2011 to 10/1/2011"", without the time (or timezones) ever coming into the picture.

As far as I see, joda-time doesn't have anything built in for that. If there doesn't exist anything for it, and we'd create it, what should it look like? Most importantly, which interfaces from joda-time could it implement to best integrate into the other types, staying consistent with the joda-time design? Would it make sense for it to implement `ReadableInterval`, where `getStart` and `getEnd` return `DateMidnight`?

The Interval class represents an interval of time from one millisecond instant to another instant (complete with timezone). DateMidnight is such an instant. So your proposed implementation of an interval for DateMidnights is allready there.
    
    
    Interval i = new Interval(
    new DateMidnight(2010, 3, 2), new DateMidnight(2010, 3, 5));
    i.contains(new DateTime(2010, 3, 1, 23, 59, 59, 999)); // == false
    i.contains(new DateTime(2010, 3, 2, 0, 0, 0, 0)); // == true
    i.contains(new DateTime(2010, 3, 4, 23, 59, 59, 999)); // == true
    i.contains(new DateTime(2010, 3, 5, 0, 0, 0, 0)); // == false
    

However the concept of your searched interval for LocalDates aka a Partial (without timezones) is not yet existent. If you're going to implement it for yourself, don't implement any interval interfaces at all. It would interfere with your wishes, because it is, as stated before, based on instants.",1,1,org.joda.time.DateMidnight,unique authoritative class,joda-time:joda-time:2.4,org.joda.time.DateMidnight,resolved_api,1,,,,,
JODATIME-0080,jodatime,SO,Instant,org.joda.time.Instant,org.joda.time.Instant,resolved,1,"Instant is the standard implementation of a fully immutable instant in time. Instant is an implementation of ReadableInstant . As with all instants, it represents an exact point on the time-line, but limited to the precision of milliseconds. An Instant should be used to represent a point in time irrespective of any other factor, such as chronology or time zone. Internally, the class holds one piece of data, the instant as milliseconds from the Java epoch of 1970-01-01T00:00:00Z. For example, an Instant can be used to compare two DateTime objects irrespective of chronology or time zone. boolean sameInstant = dt1.toInstant().equals(dt2.toInstant()); Note that the following code will also perform the same check: boolean sameInstant = dt1.isEqual(dt2); Instant is thread-safe and immutable.",official_javadoc,joda-time:joda-time:2.4-javadoc.jar#org.joda.time.Instant,1,"How to handle jodatime Illegal instant due to time zone offset transition 

I want to set up joda `DateTime` to today at 2 AM (see sample code below). But I'm getting this exception:
    
    
    Exception in thread ""main"" org.joda.time.IllegalFieldValueException: Value 2 for hourOfDay is not supported: Illegal instant due to time zone offset transition: 2011-03-27T02:52:05.239 (Europe/Prague)
    at org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.set(ZonedChronology.java:469)
    at org.joda.time.MutableDateTime.setHourOfDay(MutableDateTime.java:702)
    

What is the correct way to the handle exception above or to create a `DateTime` at a particular hour of day?

Sample code:
    
    
    MutableDateTime now = new MutableDateTime();
    now.setHourOfDay(2);
    now.setMinuteOfHour(0);
    now.setSecondOfMinute(0);
    now.setMillisOfSecond(0);
    DateTime myDate = now.toDateTime();
    

Thanks.

It seems like you're trying to get from a specific local time to a `DateTime` instance and you want that to be robust against daylight savings. Try this... (note I'm in US/Eastern, so our transition date was 13 Mar 11; I had to find the right date to get the exception you got today. Updated my code below for CET, which transitions today.) The insight here is that Joda provides `LocalDateTime` to let you reason about a local wall-clock setting and whether it's legal in your timezone or not. In this case, I just add an hour if the time doesn't exist (your application has to decide if this is the right policy.)
    
    
    import org.joda.time.DateTime;
    import org.joda.time.DateTimeZone;
    import org.joda.time.LocalDateTime;
    class TestTz {
    public static void main(String[] args)
    {
    final DateTimeZone dtz = DateTimeZone.forID(""CET"");
    LocalDateTime ldt = new LocalDateTime(dtz)
    .withYear(2011)
    .withMonthOfYear(3)
    .withDayOfMonth(27)
    .withHourOfDay(2);
    // this is just here to illustrate I'm solving the problem; 
    // don't need in operational code
    try {
    DateTime myDateBorken = ldt.toDateTime(dtz);
    } catch (IllegalArgumentException iae) {
    System.out.println(""Sure enough, invalid instant due to time zone offset transition!"");
    }
    if (dtz.isLocalDateTimeGap(ldt)) {
    ldt = ldt.withHourOfDay(3);
    }
    DateTime myDate = ldt.toDateTime(dtz);
    System.out.println(""No problem: ""+myDate);
    }
    }
    

This code produces:
    
    
    Sure enough, invalid instant due to time zone offset transition!
    No problem: 2011-03-27T03:00:00.000+02:00",1,1,org.joda.time.Instant,unique authoritative class,joda-time:joda-time:2.4,org.joda.time.Instant,resolved_api,1,,,,,
JODATIME-0081,jodatime,SO,DateTimeConstants,org.joda.time.DateTimeConstants,org.joda.time.DateTimeConstants,resolved,1,"DateTimeConstants is a non-instantiable class of constants used in the date time system. These are the ISO8601 constants, but should be used by all chronologies. DateTimeConstants is thread-safe and immutable.",official_javadoc,joda-time:joda-time:2.4-javadoc.jar#org.joda.time.DateTimeConstants,1,"Calculating dates given two dates excluding weekend 

I am using Joda time api in a Spring 3.0 project for to calculate dates. Now I have a start and end date and I want to get everyday exept weekend or Saturday or Sunday between these two dates. How can I achieve this ? 

I looked at this post Joda time - all mondays between two dates. It offered some guidance but still vague as how to exclude two dates.

I assume your question is how to

> get every day except weekend or Saturday or Sunday between two dates.

Solution :
    
    
    public static void main(String[] args) {
    final LocalDate start = LocalDate.now();
    final LocalDate end = new LocalDate(2012, 1, 14);
    LocalDate weekday = start;
    if (start.getDayOfWeek() == DateTimeConstants.SATURDAY ||
    start.getDayOfWeek() == DateTimeConstants.SUNDAY) {
    weekday = weekday.plusWeeks(1).withDayOfWeek(DateTimeConstants.MONDAY);
    }
    while (weekday.isBefore(end)) {
    System.out.println(weekday);
    if (weekday.getDayOfWeek() == DateTimeConstants.FRIDAY)
    weekday = weekday.plusDays(3);
    else
    weekday = weekday.plusDays(1);
    }
    }",1,1,org.joda.time.DateTimeConstants,unique authoritative class,joda-time:joda-time:2.4,org.joda.time.DateTimeConstants,resolved_api,1,,,,,
JODATIME-0082,jodatime,SO,DateTime,org.joda.time.DateTime,org.joda.time.DateTime,resolved,1,"DateTime is the standard implementation of an unmodifiable datetime class. DateTime is the most widely used implementation of ReadableInstant . As with all instants, it represents an exact point on the time-line, but limited to the precision of milliseconds. A DateTime calculates its fields with respect to a time zone . Internally, the class holds two pieces of data. Firstly, it holds the datetime as milliseconds from the Java epoch of 1970-01-01T00:00:00Z. Secondly, it holds a Chronology which determines how the millisecond instant value is converted into the date time fields. The default Chronology is ISOChronology which is the agreed international standard and compatible with the modern Gregorian calendar. Each individual field can be queried in two ways: getHourOfDay() hourOfDay().get() The second technique also provides access to other useful methods on the field: numeric value text value short text value maximum/minimum values add/subtract set rounding DateTime is thread-safe and immutable, provided that the Chronology is as well. All standard Chronology classes supplied are thread-safe and immutable.",official_javadoc,joda-time:joda-time:2.4-javadoc.jar#org.joda.time.DateTime,1,"How to format Joda-Time DateTime to only mm/dd/yyyy? 

I have a string ""`11/15/2013 08:00:00`"", I want to format it to ""`11/15/2013`"", what is the correct `DateTimeFormatter` pattern?

I've tried many and googled and still unable to find the correct pattern.

edit: I am looking for Joda-Time `DateTimeFormatter`, not Java's SimpleDateFormat..

Create a `DateTimeFormatter` using `DateTimeFormat.forPattern(String)`

Using Joda time you would do it like this:
    
    
    String dateTime = ""11/15/2013 08:00:00"";
    // Format for input
    DateTimeFormatter dtf = DateTimeFormat.forPattern(""MM/dd/yyyy HH:mm:ss"");
    // Parsing the date
    DateTime jodatime = dtf.parseDateTime(dateTime);
    // Format for output
    DateTimeFormatter dtfOut = DateTimeFormat.forPattern(""MM/dd/yyyy"");
    // Printing the date
    System.out.println(dtfOut.print(jodatime));
    

Also, if you wanted to use standard Java, you would do it like this:
    
    
    // Format for input
    SimpleDateFormat dateParser = new SimpleDateFormat(""MM/dd/yyyy HH:mm:ss"");
    // Parsing the date
    Date date = dateParser.parse(dateTime);
    // Format for output
    SimpleDateFormat dateFormatter = new SimpleDateFormat(""MM/dd/yyyy"");
    // Printing the date
    System.out.println(dateFormatter.format(date));",1,1,org.joda.time.DateTime,unique authoritative class,joda-time:joda-time:2.4,org.joda.time.DateTime,resolved_api,1,,,,,
JODATIME-0083,jodatime,SO,dayOfYear(),org.joda.time.DateTime#dayOfYear(),org.joda.time.DateTime,resolved,1,dayOfYear public DateTime.Property dayOfYear () Get the day of year property which provides access to advanced functionality. Returns: the day of year property,official_javadoc,joda-time:joda-time:2.4-javadoc.jar#org.joda.time.DateTime#dayOfYear(),1,"What is a smarter way to check if a Joda-Time DateTime object does not represent the last day of the year? 

I am using Joda-Time and I would like to check if a specific date is not the last day of a year (in other words the date should not be 31/12/XXXX). It should work for any year.

To implement this check I have done something like this:
    
    
    DateTime dataSecondoMovimento = new DateTime(mappaQuote.get(2).getDatariferimentoprezzo());
    if(!(dataSecondoMovimento.getMonthOfYear() == 12 && dataSecondoMovimento.getDayOfMonth() == 31)) {
    System.out.println(""It is not the end of year !!!"");
    }
    

So basically I am checking if the month is not December and if the day is not 31 (both have to be true for it not to be the last day of year). I think that this should work fine.

My question: does Joda-Time provide a neater way of doing this? Does there exist a method of checking if a specific date is the last day of the year?

Currently Joda Time don't have direct implementation of getLastDayOfYear(), we have to use logical way to handle the last day of year, one way you tried or you can use alternate way as below 
    
    
     public int getDayOfYear() { //This is library method
    return getChronology().dayOfYear().get(getMillis());
    }
    if(!getDayOfYear() <=365 ||!getDayOfYear() <=366) { //Considering leap year
    System.out.println(""It is not the end of year !!!"");
    }",1,1,org.joda.time.Chronology#dayOfYear() | org.joda.time.DateMidnight#dayOfYear() | org.joda.time.DateTime#dayOfYear() | org.joda.time.DateTimeFieldType#dayOfYear() | org.joda.time.LocalDate#dayOfYear() | org.joda.time.LocalDateTime#dayOfYear() | org.joda.time.MutableDateTime#dayOfYear() | org.joda.time.chrono.AssembledChronology#dayOfYear() | org.joda.time.chrono.BaseChronology#dayOfYear(),KU uniquely mentions the owner,joda-time:joda-time:2.4,org.joda.time.DateTime#dayOfYear(),resolved_api,1,,,,,
JODATIME-0084,jodatime,TU,DateTime,org.joda.time.DateTime,org.joda.time.DateTime,resolved,1,"DateTime is the standard implementation of an unmodifiable datetime class. DateTime is the most widely used implementation of ReadableInstant . As with all instants, it represents an exact point on the time-line, but limited to the precision of milliseconds. A DateTime calculates its fields with respect to a time zone . Internally, the class holds two pieces of data. Firstly, it holds the datetime as milliseconds from the Java epoch of 1970-01-01T00:00:00Z. Secondly, it holds a Chronology which determines how the millisecond instant value is converted into the date time fields. The default Chronology is ISOChronology which is the agreed international standard and compatible with the modern Gregorian calendar. Each individual field can be queried in two ways: getHourOfDay() hourOfDay().get() The second technique also provides access to other useful methods on the field: numeric value text value short text value maximum/minimum values add/subtract set rounding DateTime is thread-safe and immutable, provided that the Chronology is as well. All standard Chronology classes supplied are thread-safe and immutable.",official_javadoc,joda-time:joda-time:2.4-javadoc.jar#org.joda.time.DateTime,1,"## Instants

The most frequently used concept in Joda-Time is that of the instant. An Instant is defined as a moment in the datetime continuum specified as a number of milliseconds from 1970-01-01T00:00Z. This definition of milliseconds is consistent with that of the JDK in `Date` or `Calendar`. Interoperating between the two APIs is thus simple. 

Within Joda-Time an instant is represented by the `ReadableInstant` interface. The main implementation of this interface, and the class that the average API user needs to be most familiar with, is `DateTime`. DateTime is immutable - and once created the values do not change. Thus, this class can safely be passed around and used in multiple threads without synchronization. 

The millisecond instant can be converted to any date time field using a `Chronology`. To assist with this, methods are provided on `DateTime` that act as getters for the most common date and time fields. 

We discuss the chronology concept a litte further on in this overview. 

A companion mutable class to `DateTime` is `MutableDateTime`. Objects of this class can be modified and are not thread-safe. 

Other implementations of `ReadableInstant` include `Instant` and `DateMidnight`.",1,1,org.joda.time.DateTime,unique authoritative class,joda-time:joda-time:2.4,org.joda.time.DateTime,resolved_api,1,,,,,
JODATIME-0085,jodatime,TU,DateTime,org.joda.time.DateTime,org.joda.time.DateTime,resolved,1,"DateTime is the standard implementation of an unmodifiable datetime class. DateTime is the most widely used implementation of ReadableInstant . As with all instants, it represents an exact point on the time-line, but limited to the precision of milliseconds. A DateTime calculates its fields with respect to a time zone . Internally, the class holds two pieces of data. Firstly, it holds the datetime as milliseconds from the Java epoch of 1970-01-01T00:00:00Z. Secondly, it holds a Chronology which determines how the millisecond instant value is converted into the date time fields. The default Chronology is ISOChronology which is the agreed international standard and compatible with the modern Gregorian calendar. Each individual field can be queried in two ways: getHourOfDay() hourOfDay().get() The second technique also provides access to other useful methods on the field: numeric value text value short text value maximum/minimum values add/subtract set rounding DateTime is thread-safe and immutable, provided that the Chronology is as well. All standard Chronology classes supplied are thread-safe and immutable.",official_javadoc,joda-time:joda-time:2.4-javadoc.jar#org.joda.time.DateTime,1,"### JDK Interoperability

The `DateTime` class has a constructor which takes an `Object` as input. In particular this constructor can be passed a JDK `Date`, JDK `Calendar` or JDK `GregorianCalendar` (It also accepts an ISO8601 formatted String, or `Long` object representing milliseconds). This is one half of the interoperability with the JDK. The other half of interoperability with JDK is provided by `DateTime` methods which return JDK objects. 

Thus inter-conversion between Joda `DateTime` and JDK `Date` can be performed as follows 
    
    
        // from Joda to JDK
        DateTime dt = new DateTime(),
        Date jdkDate = dt.toDate(),
    
        // from JDK to Joda
        dt = new DateTime(jdkDate),
    

Similarly, for JDK `Calendar`: 
    
    
        // from Joda to JDK
        DateTime dt = new DateTime(),
        Calendar jdkCal = dt.toCalendar(Locale.CHINESE),
    
        // from JDK to Joda
        dt = new DateTime(jdkCal),
    

and JDK `GregorianCalendar`: 
    
    
        // from Joda to JDK
        DateTime dt = new DateTime(),
        GregorianCalendar jdkGCal = dt.toGregorianCalendar(),
    
        // from JDK to Joda
        dt = new DateTime(jdkGCal),",1,1,org.joda.time.DateTime,unique authoritative class,joda-time:joda-time:2.4,org.joda.time.DateTime,resolved_api,1,,,,,
JODATIME-0086,jodatime,TU,DateTime,org.joda.time.DateTime,org.joda.time.DateTime,resolved,1,"DateTime is the standard implementation of an unmodifiable datetime class. DateTime is the most widely used implementation of ReadableInstant . As with all instants, it represents an exact point on the time-line, but limited to the precision of milliseconds. A DateTime calculates its fields with respect to a time zone . Internally, the class holds two pieces of data. Firstly, it holds the datetime as milliseconds from the Java epoch of 1970-01-01T00:00:00Z. Secondly, it holds a Chronology which determines how the millisecond instant value is converted into the date time fields. The default Chronology is ISOChronology which is the agreed international standard and compatible with the modern Gregorian calendar. Each individual field can be queried in two ways: getHourOfDay() hourOfDay().get() The second technique also provides access to other useful methods on the field: numeric value text value short text value maximum/minimum values add/subtract set rounding DateTime is thread-safe and immutable, provided that the Chronology is as well. All standard Chronology classes supplied are thread-safe and immutable.",official_javadoc,joda-time:joda-time:2.4-javadoc.jar#org.joda.time.DateTime,1,"## Manipulating DateTimes

`DateTime` objects have value semantics, and cannot be modified after construction (they are immutable). Therefore, most simple manipulation of a datetime object involves construction of a new datetime as a modified copy of the original. 

WARNING: A common mistake to make with immutable classes is to forget to assign the result to a variable. Remember that calling an add or set method on an immtable object has no effect on that object - only the result is updated.",1,1,org.joda.time.DateTime,unique authoritative class,joda-time:joda-time:2.4,org.joda.time.DateTime,resolved_api,1,,,,,
JODATIME-0087,jodatime,SO,DateTime,org.joda.time.DateTime,org.joda.time.DateTime,resolved,1,"DateTime is the standard implementation of an unmodifiable datetime class. DateTime is the most widely used implementation of ReadableInstant . As with all instants, it represents an exact point on the time-line, but limited to the precision of milliseconds. A DateTime calculates its fields with respect to a time zone . Internally, the class holds two pieces of data. Firstly, it holds the datetime as milliseconds from the Java epoch of 1970-01-01T00:00:00Z. Secondly, it holds a Chronology which determines how the millisecond instant value is converted into the date time fields. The default Chronology is ISOChronology which is the agreed international standard and compatible with the modern Gregorian calendar. Each individual field can be queried in two ways: getHourOfDay() hourOfDay().get() The second technique also provides access to other useful methods on the field: numeric value text value short text value maximum/minimum values add/subtract set rounding DateTime is thread-safe and immutable, provided that the Chronology is as well. All standard Chronology classes supplied are thread-safe and immutable.",official_javadoc,joda-time:joda-time:2.4-javadoc.jar#org.joda.time.DateTime,1,"LocalDate interval in Joda-time 

Joda-time has an Interval class, which is a range between DateTimes. What can be used for a range of LocalDates?

I want an object that represents, for example ""from 1/1/2011 to 10/1/2011"", without the time (or timezones) ever coming into the picture.

As far as I see, joda-time doesn't have anything built in for that. If there doesn't exist anything for it, and we'd create it, what should it look like? Most importantly, which interfaces from joda-time could it implement to best integrate into the other types, staying consistent with the joda-time design? Would it make sense for it to implement `ReadableInterval`, where `getStart` and `getEnd` return `DateMidnight`?

The Interval class represents an interval of time from one millisecond instant to another instant (complete with timezone). DateMidnight is such an instant. So your proposed implementation of an interval for DateMidnights is allready there.
    
    
    Interval i = new Interval(
    new DateMidnight(2010, 3, 2), new DateMidnight(2010, 3, 5));
    i.contains(new DateTime(2010, 3, 1, 23, 59, 59, 999)); // == false
    i.contains(new DateTime(2010, 3, 2, 0, 0, 0, 0)); // == true
    i.contains(new DateTime(2010, 3, 4, 23, 59, 59, 999)); // == true
    i.contains(new DateTime(2010, 3, 5, 0, 0, 0, 0)); // == false
    

However the concept of your searched interval for LocalDates aka a Partial (without timezones) is not yet existent. If you're going to implement it for yourself, don't implement any interval interfaces at all. It would interfere with your wishes, because it is, as stated before, based on instants.",1,1,org.joda.time.DateTime,unique authoritative class,joda-time:joda-time:2.4,org.joda.time.DateTime,resolved_api,1,,,,,
